case_id,match_status,query_key_used,matched_email_count,matched_email_ids,qualifying_outgoing_count,incoming_evidence_count,incoming_evidence_ids,review_status,manual_login_required_for_live_browser,strict_konu_boundary,timeout_seconds,resume_key,automatic_send_allowed,synthetic_only
KEPCASE013189,MATCH_SAYI,sayi,1,MAIL0012890,1,0,,NOT_REQUIRED,True,True,90,KEPCASE013189,False,True
KEPCASE013190,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0012891,1,0,,NOT_REQUIRED,True,True,90,KEPCASE013190,False,True
KEPCASE013191,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0012892,1,0,,NOT_REQUIRED,True,True,90,KEPCASE013191,False,True
KEPCASE013192,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0012893,1,0,,NOT_REQUIRED,True,True,90,KEPCASE013192,False,True
KEPCASE013193,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0012894,1,0,,NOT_REQUIRED,True,True,90,KEPCASE013193,False,True
KEPCASE013194,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0012895,1,0,,NOT_REQUIRED,True,True,90,KEPCASE013194,False,True
KEPCASE013195,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0012896,1,0,,NOT_REQUIRED,True,True,90,KEPCASE013195,False,True
KEPCASE013196,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0012897,1,0,,NOT_REQUIRED,True,True,90,KEPCASE013196,False,True
KEPCASE013197,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0012898,1,0,,NOT_REQUIRED,True,True,90,KEPCASE013197,False,True
KEPCASE013198,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0012899,1,0,,NOT_REQUIRED,True,True,90,KEPCASE013198,False,True
KEPCASE013199,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0012900,1,0,,NOT_REQUIRED,True,True,90,KEPCASE013199,False,True
KEPCASE013200,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0012901,1,0,,NOT_REQUIRED,True,True,90,KEPCASE013200,False,True
KEPCASE013201,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0012902,1,0,,NOT_REQUIRED,True,True,90,KEPCASE013201,False,True
KEPCASE013202,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0012903,1,0,,NOT_REQUIRED,True,True,90,KEPCASE013202,False,True
KEPCASE013203,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0012904,1,0,,NOT_REQUIRED,True,True,90,KEPCASE013203,False,True
KEPCASE013204,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0012905,1,0,,NOT_REQUIRED,True,True,90,KEPCASE013204,False,True
KEPCASE013205,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0012906,1,0,,NOT_REQUIRED,True,True,90,KEPCASE013205,False,True
KEPCASE013206,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0012907,1,0,,NOT_REQUIRED,True,True,90,KEPCASE013206,False,True
KEPCASE013207,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0012908,1,0,,NOT_REQUIRED,True,True,90,KEPCASE013207,False,True
KEPCASE013208,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0012909,1,0,,NOT_REQUIRED,True,True,90,KEPCASE013208,False,True
KEPCASE013209,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0012910,1,0,,NOT_REQUIRED,True,True,90,KEPCASE013209,False,True
KEPCASE013210,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0012911,1,0,,NOT_REQUIRED,True,True,90,KEPCASE013210,False,True
KEPCASE013211,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0012912,1,0,,NOT_REQUIRED,True,True,90,KEPCASE013211,False,True
KEPCASE013212,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0012913,1,0,,NOT_REQUIRED,True,True,90,KEPCASE013212,False,True
KEPCASE013213,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0012914,1,0,,NOT_REQUIRED,True,True,90,KEPCASE013213,False,True
KEPCASE013214,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0012915,1,0,,NOT_REQUIRED,True,True,90,KEPCASE013214,False,True
KEPCASE013215,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0012916,1,0,,NOT_REQUIRED,True,True,90,KEPCASE013215,False,True
KEPCASE013216,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0012917,1,0,,NOT_REQUIRED,True,True,90,KEPCASE013216,False,True
KEPCASE013217,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0012918,1,0,,NOT_REQUIRED,True,True,90,KEPCASE013217,False,True
KEPCASE013218,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0012919,1,0,,NOT_REQUIRED,True,True,90,KEPCASE013218,False,True
KEPCASE013219,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0012920,1,0,,NOT_REQUIRED,True,True,90,KEPCASE013219,False,True
KEPCASE013220,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0012921,1,0,,NOT_REQUIRED,True,True,90,KEPCASE013220,False,True
KEPCASE013221,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0012922,1,0,,NOT_REQUIRED,True,True,90,KEPCASE013221,False,True
KEPCASE013222,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0012923,1,0,,NOT_REQUIRED,True,True,90,KEPCASE013222,False,True
KEPCASE013223,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0012924,1,0,,NOT_REQUIRED,True,True,90,KEPCASE013223,False,True
KEPCASE013224,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0012925,1,0,,NOT_REQUIRED,True,True,90,KEPCASE013224,False,True
KEPCASE013225,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0012926,1,0,,NOT_REQUIRED,True,True,90,KEPCASE013225,False,True
KEPCASE013226,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0012927,1,0,,NOT_REQUIRED,True,True,90,KEPCASE013226,False,True
KEPCASE013227,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0012928,1,0,,NOT_REQUIRED,True,True,90,KEPCASE013227,False,True
KEPCASE013228,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0012929,1,0,,NOT_REQUIRED,True,True,90,KEPCASE013228,False,True
KEPCASE013229,BUSINESS_NO_RESPONSE,sayi,0,,0,1,MAIL0012930,PENDING,True,True,90,KEPCASE013229,False,True
KEPCASE013230,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0012931,1,0,,NOT_REQUIRED,True,True,90,KEPCASE013230,False,True
KEPCASE013231,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0012932,1,0,,NOT_REQUIRED,True,True,90,KEPCASE013231,False,True
KEPCASE013232,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0012933,1,0,,NOT_REQUIRED,True,True,90,KEPCASE013232,False,True
KEPCASE013233,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0012934,1,0,,NOT_REQUIRED,True,True,90,KEPCASE013233,False,True
KEPCASE013234,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0012935,1,0,,NOT_REQUIRED,True,True,90,KEPCASE013234,False,True
KEPCASE013235,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0012936,1,0,,NOT_REQUIRED,True,True,90,KEPCASE013235,False,True
KEPCASE013236,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0012937,1,0,,NOT_REQUIRED,True,True,90,KEPCASE013236,False,True
KEPCASE013237,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0012938,1,0,,NOT_REQUIRED,True,True,90,KEPCASE013237,False,True
KEPCASE013238,EXCLUDED_ICRA,,0,,0,0,,NOT_REQUIRED,True,True,90,KEPCASE013238,False,True
KEPCASE013239,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0012939,1,0,,NOT_REQUIRED,True,True,90,KEPCASE013239,False,True
KEPCASE013240,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0012940,1,0,,NOT_REQUIRED,True,True,90,KEPCASE013240,False,True
KEPCASE013241,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0012941,1,0,,NOT_REQUIRED,True,True,90,KEPCASE013241,False,True
KEPCASE013242,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0012942,1,0,,NOT_REQUIRED,True,True,90,KEPCASE013242,False,True
KEPCASE013243,MATCH_SAYI,sayi,1,MAIL0012943,1,0,,NOT_REQUIRED,True,True,90,KEPCASE013243,False,True
KEPCASE013244,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0012944,1,0,,NOT_REQUIRED,True,True,90,KEPCASE013244,False,True
KEPCASE013245,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0012945,1,0,,NOT_REQUIRED,True,True,90,KEPCASE013245,False,True
KEPCASE013246,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0012946,1,0,,NOT_REQUIRED,True,True,90,KEPCASE013246,False,True
KEPCASE013247,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0012947,1,0,,NOT_REQUIRED,True,True,90,KEPCASE013247,False,True
KEPCASE013248,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0012948,1,0,,NOT_REQUIRED,True,True,90,KEPCASE013248,False,True
KEPCASE013249,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0012949,1,0,,NOT_REQUIRED,True,True,90,KEPCASE013249,False,True
KEPCASE013250,EXCLUDED_ICRA,,0,,0,0,,NOT_REQUIRED,True,True,90,KEPCASE013250,False,True
KEPCASE013251,EXCLUDED_ICRA,,0,,0,0,,NOT_REQUIRED,True,True,90,KEPCASE013251,False,True
KEPCASE013252,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0012950,1,0,,NOT_REQUIRED,True,True,90,KEPCASE013252,False,True
KEPCASE013253,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0012951,1,0,,NOT_REQUIRED,True,True,90,KEPCASE013253,False,True
KEPCASE013254,MATCH_SAYI,sayi,1,MAIL0012952,1,0,,NOT_REQUIRED,True,True,90,KEPCASE013254,False,True
KEPCASE013255,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0012953,1,0,,NOT_REQUIRED,True,True,90,KEPCASE013255,False,True
KEPCASE013256,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0012954,1,0,,NOT_REQUIRED,True,True,90,KEPCASE013256,False,True
KEPCASE013257,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0012955,1,0,,NOT_REQUIRED,True,True,90,KEPCASE013257,False,True
KEPCASE013258,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0012956,1,0,,NOT_REQUIRED,True,True,90,KEPCASE013258,False,True
KEPCASE013259,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0012957,1,0,,NOT_REQUIRED,True,True,90,KEPCASE013259,False,True
KEPCASE013260,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0012958,1,0,,NOT_REQUIRED,True,True,90,KEPCASE013260,False,True
KEPCASE013261,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0012959,1,0,,NOT_REQUIRED,True,True,90,KEPCASE013261,False,True
KEPCASE013262,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0012960,1,0,,NOT_REQUIRED,True,True,90,KEPCASE013262,False,True
KEPCASE013263,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0012961,1,0,,NOT_REQUIRED,True,True,90,KEPCASE013263,False,True
KEPCASE013264,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0012962,1,0,,NOT_REQUIRED,True,True,90,KEPCASE013264,False,True
KEPCASE013265,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0012963,1,0,,NOT_REQUIRED,True,True,90,KEPCASE013265,False,True
KEPCASE013266,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0012964,1,0,,NOT_REQUIRED,True,True,90,KEPCASE013266,False,True
KEPCASE013267,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0012965,1,0,,NOT_REQUIRED,True,True,90,KEPCASE013267,False,True
KEPCASE013268,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0012966,1,0,,NOT_REQUIRED,True,True,90,KEPCASE013268,False,True
KEPCASE013269,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0012967,1,0,,NOT_REQUIRED,True,True,90,KEPCASE013269,False,True
KEPCASE013270,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0012968,1,0,,NOT_REQUIRED,True,True,90,KEPCASE013270,False,True
KEPCASE013271,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0012969,1,0,,NOT_REQUIRED,True,True,90,KEPCASE013271,False,True
KEPCASE013272,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0012970,1,0,,NOT_REQUIRED,True,True,90,KEPCASE013272,False,True
KEPCASE013273,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0012971,1,0,,NOT_REQUIRED,True,True,90,KEPCASE013273,False,True
KEPCASE013274,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0012972,1,0,,NOT_REQUIRED,True,True,90,KEPCASE013274,False,True
KEPCASE013275,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0012973,1,0,,NOT_REQUIRED,True,True,90,KEPCASE013275,False,True
KEPCASE013276,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0012974,1,0,,NOT_REQUIRED,True,True,90,KEPCASE013276,False,True
KEPCASE013277,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0012975,1,0,,NOT_REQUIRED,True,True,90,KEPCASE013277,False,True
KEPCASE013278,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0012976,1,0,,NOT_REQUIRED,True,True,90,KEPCASE013278,False,True
KEPCASE013279,NOT_FOUND,sayi,0,,0,0,,PENDING,True,True,90,KEPCASE013279,False,True
KEPCASE013280,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0012977,1,0,,NOT_REQUIRED,True,True,90,KEPCASE013280,False,True
KEPCASE013281,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0012978,1,0,,NOT_REQUIRED,True,True,90,KEPCASE013281,False,True
KEPCASE013282,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0012979,1,0,,NOT_REQUIRED,True,True,90,KEPCASE013282,False,True
KEPCASE013283,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0012980,1,0,,NOT_REQUIRED,True,True,90,KEPCASE013283,False,True
KEPCASE013284,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0012981,1,0,,NOT_REQUIRED,True,True,90,KEPCASE013284,False,True
KEPCASE013285,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0012982,1,0,,NOT_REQUIRED,True,True,90,KEPCASE013285,False,True
KEPCASE013286,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0012983,1,0,,NOT_REQUIRED,True,True,90,KEPCASE013286,False,True
KEPCASE013287,MATCH_SAYI,sayi,1,MAIL0012984,1,0,,NOT_REQUIRED,True,True,90,KEPCASE013287,False,True
KEPCASE013288,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0012985,1,0,,NOT_REQUIRED,True,True,90,KEPCASE013288,False,True
KEPCASE013289,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0012986,1,0,,NOT_REQUIRED,True,True,90,KEPCASE013289,False,True
KEPCASE013290,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0012987,1,0,,NOT_REQUIRED,True,True,90,KEPCASE013290,False,True
KEPCASE013291,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0012988,1,0,,NOT_REQUIRED,True,True,90,KEPCASE013291,False,True
KEPCASE013292,MATCH_SAYI,sayi,1,MAIL0012989,1,0,,NOT_REQUIRED,True,True,90,KEPCASE013292,False,True
KEPCASE013293,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0012990,1,0,,NOT_REQUIRED,True,True,90,KEPCASE013293,False,True
KEPCASE013294,EXCLUDED_ICRA,,0,,0,0,,NOT_REQUIRED,True,True,90,KEPCASE013294,False,True
KEPCASE013295,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0012991,1,0,,NOT_REQUIRED,True,True,90,KEPCASE013295,False,True
KEPCASE013296,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0012992,1,0,,NOT_REQUIRED,True,True,90,KEPCASE013296,False,True
KEPCASE013297,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0012993,1,0,,NOT_REQUIRED,True,True,90,KEPCASE013297,False,True
KEPCASE013298,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0012994,1,0,,NOT_REQUIRED,True,True,90,KEPCASE013298,False,True
KEPCASE013299,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0012995,1,0,,NOT_REQUIRED,True,True,90,KEPCASE013299,False,True
KEPCASE013300,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0012996,1,0,,NOT_REQUIRED,True,True,90,KEPCASE013300,False,True
KEPCASE013301,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0012997,1,0,,NOT_REQUIRED,True,True,90,KEPCASE013301,False,True
KEPCASE013302,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0012998,1,0,,NOT_REQUIRED,True,True,90,KEPCASE013302,False,True
KEPCASE013303,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0012999,1,0,,NOT_REQUIRED,True,True,90,KEPCASE013303,False,True
KEPCASE013304,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0013000,1,0,,NOT_REQUIRED,True,True,90,KEPCASE013304,False,True
KEPCASE013305,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0013001,1,0,,NOT_REQUIRED,True,True,90,KEPCASE013305,False,True
KEPCASE013306,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0013002,1,0,,NOT_REQUIRED,True,True,90,KEPCASE013306,False,True
KEPCASE013307,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0013003,1,0,,NOT_REQUIRED,True,True,90,KEPCASE013307,False,True
KEPCASE013308,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0013004,1,0,,NOT_REQUIRED,True,True,90,KEPCASE013308,False,True
KEPCASE013309,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0013005,1,0,,NOT_REQUIRED,True,True,90,KEPCASE013309,False,True
KEPCASE013310,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0013006,1,0,,NOT_REQUIRED,True,True,90,KEPCASE013310,False,True
KEPCASE013311,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0013007,1,0,,NOT_REQUIRED,True,True,90,KEPCASE013311,False,True
KEPCASE013312,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0013008,1,0,,NOT_REQUIRED,True,True,90,KEPCASE013312,False,True
KEPCASE013313,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0013009,1,0,,NOT_REQUIRED,True,True,90,KEPCASE013313,False,True
KEPCASE013314,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0013010,1,0,,NOT_REQUIRED,True,True,90,KEPCASE013314,False,True
KEPCASE013315,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0013011,1,0,,NOT_REQUIRED,True,True,90,KEPCASE013315,False,True
KEPCASE013316,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0013012,1,0,,NOT_REQUIRED,True,True,90,KEPCASE013316,False,True
KEPCASE013317,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0013013,1,0,,NOT_REQUIRED,True,True,90,KEPCASE013317,False,True
KEPCASE013318,NOT_FOUND,sayi,0,,0,0,,PENDING,True,True,90,KEPCASE013318,False,True
KEPCASE013319,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0013014,1,0,,NOT_REQUIRED,True,True,90,KEPCASE013319,False,True
KEPCASE013320,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0013015,1,0,,NOT_REQUIRED,True,True,90,KEPCASE013320,False,True
KEPCASE013321,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0013016,1,0,,NOT_REQUIRED,True,True,90,KEPCASE013321,False,True
KEPCASE013322,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0013017,1,0,,NOT_REQUIRED,True,True,90,KEPCASE013322,False,True
KEPCASE013323,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0013018,1,0,,NOT_REQUIRED,True,True,90,KEPCASE013323,False,True
KEPCASE013324,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0013019,1,0,,NOT_REQUIRED,True,True,90,KEPCASE013324,False,True
KEPCASE013325,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0013020,1,0,,NOT_REQUIRED,True,True,90,KEPCASE013325,False,True
KEPCASE013326,EXCLUDED_ICRA,,0,,0,0,,NOT_REQUIRED,True,True,90,KEPCASE013326,False,True
KEPCASE013327,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0013021,1,0,,NOT_REQUIRED,True,True,90,KEPCASE013327,False,True
KEPCASE013328,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0013022,1,0,,NOT_REQUIRED,True,True,90,KEPCASE013328,False,True
KEPCASE013329,MATCH_SAYI,sayi,1,MAIL0013023,1,0,,NOT_REQUIRED,True,True,90,KEPCASE013329,False,True
KEPCASE013330,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0013024,1,0,,NOT_REQUIRED,True,True,90,KEPCASE013330,False,True
KEPCASE013331,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0013025,1,0,,NOT_REQUIRED,True,True,90,KEPCASE013331,False,True
KEPCASE013332,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0013026,1,0,,NOT_REQUIRED,True,True,90,KEPCASE013332,False,True
KEPCASE013333,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0013027,1,0,,NOT_REQUIRED,True,True,90,KEPCASE013333,False,True
KEPCASE013334,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0013028,1,0,,NOT_REQUIRED,True,True,90,KEPCASE013334,False,True
KEPCASE013335,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0013029,1,0,,NOT_REQUIRED,True,True,90,KEPCASE013335,False,True
KEPCASE013336,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0013030,1,0,,NOT_REQUIRED,True,True,90,KEPCASE013336,False,True
KEPCASE013337,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0013031,1,0,,NOT_REQUIRED,True,True,90,KEPCASE013337,False,True
KEPCASE013338,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0013032,1,0,,NOT_REQUIRED,True,True,90,KEPCASE013338,False,True
KEPCASE013339,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0013033,1,0,,NOT_REQUIRED,True,True,90,KEPCASE013339,False,True
KEPCASE013340,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0013034,1,0,,NOT_REQUIRED,True,True,90,KEPCASE013340,False,True
KEPCASE013341,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0013035,1,0,,NOT_REQUIRED,True,True,90,KEPCASE013341,False,True
KEPCASE013342,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0013036,1,0,,NOT_REQUIRED,True,True,90,KEPCASE013342,False,True
KEPCASE013343,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0013037,1,0,,NOT_REQUIRED,True,True,90,KEPCASE013343,False,True
KEPCASE013344,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0013038,1,0,,NOT_REQUIRED,True,True,90,KEPCASE013344,False,True
KEPCASE013345,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0013039,1,0,,NOT_REQUIRED,True,True,90,KEPCASE013345,False,True
KEPCASE013346,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0013040,1,0,,NOT_REQUIRED,True,True,90,KEPCASE013346,False,True
KEPCASE013347,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0013041,1,0,,NOT_REQUIRED,True,True,90,KEPCASE013347,False,True
KEPCASE013348,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0013042,1,0,,NOT_REQUIRED,True,True,90,KEPCASE013348,False,True
KEPCASE013349,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0013043,1,0,,NOT_REQUIRED,True,True,90,KEPCASE013349,False,True
KEPCASE013350,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0013044,1,0,,NOT_REQUIRED,True,True,90,KEPCASE013350,False,True
KEPCASE013351,NOT_FOUND,sayi,0,,0,0,,PENDING,True,True,90,KEPCASE013351,False,True
KEPCASE013352,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0013045,1,0,,NOT_REQUIRED,True,True,90,KEPCASE013352,False,True
KEPCASE013353,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0013046,1,0,,NOT_REQUIRED,True,True,90,KEPCASE013353,False,True
KEPCASE013354,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0013047,1,0,,NOT_REQUIRED,True,True,90,KEPCASE013354,False,True
KEPCASE013355,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0013048,1,0,,NOT_REQUIRED,True,True,90,KEPCASE013355,False,True
KEPCASE013356,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0013049,1,0,,NOT_REQUIRED,True,True,90,KEPCASE013356,False,True
KEPCASE013357,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0013050,1,0,,NOT_REQUIRED,True,True,90,KEPCASE013357,False,True
KEPCASE013358,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0013051,1,0,,NOT_REQUIRED,True,True,90,KEPCASE013358,False,True
KEPCASE013359,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0013052,1,0,,NOT_REQUIRED,True,True,90,KEPCASE013359,False,True
KEPCASE013360,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0013053,1,0,,NOT_REQUIRED,True,True,90,KEPCASE013360,False,True
KEPCASE013361,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0013054,1,0,,NOT_REQUIRED,True,True,90,KEPCASE013361,False,True
KEPCASE013362,MATCH_SAYI,sayi,1,MAIL0013055,1,0,,NOT_REQUIRED,True,True,90,KEPCASE013362,False,True
KEPCASE013363,MATCH_SAYI,sayi,1,MAIL0013056,1,0,,NOT_REQUIRED,True,True,90,KEPCASE013363,False,True
KEPCASE013364,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0013057,1,0,,NOT_REQUIRED,True,True,90,KEPCASE013364,False,True
KEPCASE013365,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0013058,1,0,,NOT_REQUIRED,True,True,90,KEPCASE013365,False,True
KEPCASE013366,MATCH_SAYI,sayi,1,MAIL0013059,1,0,,NOT_REQUIRED,True,True,90,KEPCASE013366,False,True
KEPCASE013367,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0013060,1,0,,NOT_REQUIRED,True,True,90,KEPCASE013367,False,True
KEPCASE013368,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0013061,1,0,,NOT_REQUIRED,True,True,90,KEPCASE013368,False,True
KEPCASE013369,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0013062,1,0,,NOT_REQUIRED,True,True,90,KEPCASE013369,False,True
KEPCASE013370,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0013063,1,0,,NOT_REQUIRED,True,True,90,KEPCASE013370,False,True
KEPCASE013371,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0013064,1,0,,NOT_REQUIRED,True,True,90,KEPCASE013371,False,True
KEPCASE013372,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0013065,1,0,,NOT_REQUIRED,True,True,90,KEPCASE013372,False,True
KEPCASE013373,MATCH_SORUSTURMA,sorusturma_no,1,MAIL0013066,1,0,,NOT_REQUIRED,True,True,90,KEPCASE013373,False,True
